"Year","Entity Type","Entity Group","Entity Name","Department / Subdivision","Position","Elected Official","Judicial","Other Positions","Min Classification Salary","Max Classification Salary","Reported Base Wage","Regular Pay","Overtime Pay","Lump-Sum Pay","Other Pay","Total Wages","Defined Benefit Plan","Employees Retirement Cost Covered","Deferred Compensation Plan","Health Dental Vision","Total Retirement and Health Cost","Pension Formula","Entity URL","Entity Population","Last Updated"
"2012","City","","Anaheim","Police","Staff Analyst","","","","63062","90652","","63235","0","0","0","63235","12623","4781","0","7180","24584","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Staff Analyst","","","","63062","90652","","63037","2366","0","0","65403","12583","4766","0","13276","30625","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Staff Analyst","","","","63062","90652","","75633","0","0","1438","77071","15104","5718","0","1500","22322","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Systems Specialist II","","","","48693","62150","","60569","9821","31","1100","71521","12090","4579","0","17506","34175","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Systems Specialist II","","","","48693","62150","","60775","12456","2746","1100","77077","12132","4595","0","6131","22858","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Technology Development Manager","","","","97830","140630","","121049","2815","14422","1500","139786","24162","9151","0","1967","35280","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Bureau Office Administrator","","","","57199","82224","","80325","0","7673","0","87998","16033","6073","0","4833","26939","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","2796","215","0","0","3011","636","96","0","0","732","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","246","0","0","0","246","50","8","0","0","58","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","16078","2404","0","0","18482","3494","541","0","0","4035","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","5737","325","0","0","6062","1228","193","0","0","1421","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","15979","1031","169","0","17179","3488","541","0","0","4029","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","233","0","0","0","233","50","8","0","0","58","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","5859","150","0","0","6009","1290","194","0","0","1484","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","2353","0","0","0","2353","509","76","0","0","585","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","2126","243","210","0","2579","466","74","0","920","1460","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","12870","2430","0","0","15300","2806","431","0","0","3237","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","1099","0","0","0","1099","0","0","0","0","0","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","698","110","0","0","808","157","25","0","0","182","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","6070","198","0","0","6268","1205","192","0","1840","3237","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","0","0","235","0","235","0","0","0","1840","1840","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","2733","270","0","0","3003","549","86","0","0","635","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","1622","0","0","0","1622","308","49","0","0","357","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","4551","454","178","0","5183","954","152","0","0","1106","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","7108","340","0","0","7448","1556","238","0","0","1794","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","1386","0","0","0","1386","283","45","0","0","328","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","9051","854","0","0","9905","1997","300","0","0","2297","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","2426","350","0","0","2776","537","81","0","0","618","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","7578","685","0","0","8263","1654","248","0","0","1902","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","3054","61","0","0","3115","543","87","0","0","630","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","16244","1676","245","0","18165","3515","545","0","0","4060","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","6312","778","201","0","7291","1370","215","0","0","1585","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","9467","507","185","0","10159","1989","316","0","0","2305","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","7985","1120","0","0","9105","1737","261","0","0","1998","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","562","72","0","0","634","124","20","0","0","144","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","12075","1581","0","0","13656","2607","405","0","0","3012","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","13264","2778","0","0","16042","2811","445","0","0","3256","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","15584","1853","0","0","17437","3357","518","0","0","3875","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","7890","840","0","0","8730","1721","258","0","0","1979","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","2977","259","0","0","3236","624","99","0","0","723","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","11336","967","0","0","12303","2382","372","0","0","2754","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","3989","280","0","0","4269","803","126","0","0","929","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","","27726","30576","","2635","0","0","0","2635","555","86","0","0","641","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","Pt Traffic Controller","27726","30576","","22133","5527","255","0","27915","9664","742","0","3681","14087","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","Pt Traffic Controller","27726","30576","","25563","5487","183","0","31233","10954","848","0","0","11802","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","Pt Traffic Controller","27726","30576","","22820","2550","180","0","25550","9716","752","0","3681","14149","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","Pt Traffic Controller","27726","30576","","20356","2390","195","0","22941","8778","680","0","0","9458","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","Pt Traffic Controller","27726","30576","","23220","4731","200","0","28151","10068","779","0","0","10847","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","Pt Traffic Controller","27726","30576","","20499","2388","166","0","23053","8836","682","0","920","10438","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","Pt Traffic Controller","27726","30576","","16562","1988","193","0","18743","0","0","0","0","0","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","Pt Traffic Controller","27726","30576","","2418","317","0","0","2735","1082","85","0","0","1167","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","Pt Clerk|Pt Traffic Controller","27726","30576","","15661","2038","192","0","17891","9951","612","0","2914","13477","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Assistant","","","Pt Traffic Controller","27726","30576","","21479","4440","180","0","26099","9288","721","0","0","10009","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Supervisor","","","","46842","59779","","58279","41531","4984","1100","105894","12241","4637","0","17284","34162","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
"2012","City","","Anaheim","Police","Traffic Control Supervisor","","","","46842","59779","","34021","17785","257","0","52063","6217","1898","0","3021","11136","2.7% @ 55","http://www.anaheim.net/title/Human+Resources/","346161","12/16/2013"
